Geneid	/home/jvtars/ipe/bam_files/SRR11144483.sorted.bam	/home/jvtars/ipe/bam_files/SRR11144484.sorted.bam	/home/jvtars/ipe/bam_files/SRR11144485.sorted.bam	/home/jvtars/ipe/bam_files/SRR11144486.sorted.bam	/home/jvtars/ipe/bam_files/SRR11144481.sorted.bam	/home/jvtars/ipe/bam_files/SRR11144482.sorted.bam
CDL12_09205	102	95	143	42	269	34
CDL12_09206	6	12	7	5	16	15
CDL12_09207	386	692	226	109	303	113
CDL12_09208	274	282	350	223	332	302
CDL12_09209	0	0	0	0	0	0
CDL12_09210	726	726	995	169	1806	263
CDL12_09211	108	48	58	0	55	8
CDL12_09212	821	936	731	512	4419	3007
CDL12_09213	0	0	0	2	0	1
CDL12_09214	0	0	0	2	2	3
CDL12_09215	0	0	0	0	0	4
CDL12_09216	872	572	1259	726	1061	911
CDL12_09217	137	326	250	834	781	498
CDL12_09218	45	226	510	215	393	104
CDL12_09219	0	0	0	0	0	0
CDL12_09220	2	0	0	0	5	22
CDL12_09221	0	0	0	0	0	0
CDL12_09222	44	90	18	0	80	0
CDL12_09223	0	0	0	0	0	0
CDL12_09224	3664	2865	4889	3247	7321	4540
CDL12_09225	1188	1110	1832	3130	2133	4458
CDL12_09226	1170	1575	1582	1414	1997	601
CDL12_09227	1021	1016	950	1123	1428	2304
CDL12_09228	113	18	40	92	311	732
CDL12_09229	4	2	0	0	0	0
CDL12_09230	216	70	184	54	109	16
CDL12_09231	1490	2119	1970	1276	1840	1047
CDL12_09232	830	231	221	210	470	419
CDL12_09233	1	15	6	0	50	2
CDL12_09234	104	22	121	150	356	100
CDL12_09235	404	175	763	436	1292	319
CDL12_09236	1412	1079	1715	1707	2856	2225
CDL12_09237	425	146	603	543	796	534
CDL12_09238	66	31	38	68	108	68
CDL12_09239	28	1	9	0	48	0
CDL12_09240	5	192	185	76	267	6
CDL12_09241	184	66	66	53	137	91
CDL12_09242	0	0	1	0	0	0
CDL12_09243	44	63	74	46	61	39
CDL12_09244	2374	2554	3262	4029	10887	4563
CDL12_09245	422	48	358	60	1265	199
CDL12_09246	6384	2400	14326	17680	60041	3074
CDL12_09247	1	5	2	12	8	3
CDL12_09248	819	851	11	253	101	32
CDL12_09249	18	0	1	0	9	8
CDL12_09250	0	0	2	0	0	2
CDL12_09251	255	115	194	194	138	72
CDL12_09252	118	15	59	0	462	85
CDL12_09253	83	113	142	3	392	154
CDL12_09254	0	0	0	0	0	0
CDL12_09255	0	18	0	0	0	0
CDL12_09256	3	6	17	1	6	65
CDL12_09257	7	36	209	14	101	73
CDL12_09258	8	0	13	303	0	0
CDL12_09259	3	6	44	12	30	119
CDL12_09260	0	0	0	0	0	0
CDL12_09261	0	3	2	1	20	15
CDL12_09262	0	0	0	0	0	0
CDL12_09263	173	167	121	98	164	211
CDL12_09264	1112	743	1444	1019	3250	2176
CDL12_09265	302	409	5123	0	2144	0
CDL12_09266	0	14	38	23	130	14
CDL12_09267	1	4	0	13	0	2
CDL12_09268	1	14	3	4	2	3
CDL12_09269	29	127	78	41	55	78
CDL12_09270	694	298	1034	329	1544	3365
CDL12_09271	54	5	3	0	3	36
CDL12_09272	9	0	2	34	12	10
CDL12_09273	10	14	61	6	24	21
CDL12_09274	1	2	2	0	2	1
CDL12_09275	478	408	582	341	621	535
CDL12_09276	1641	1772	2559	3091	5969	3020
CDL12_09277	77	119	67	260	84	381
CDL12_09278	66	86	46	148	60	115
CDL12_09279	2	0	15	4	2	0
CDL12_09280	26	10	6	4	6	30
CDL12_09281	0	0	0	0	0	0
CDL12_09282	94	80	40	53	248	105
CDL12_09283	0	0	0	0	0	0
CDL12_09284	0	0	0	0	0	0
CDL12_09285	2637	1681	4996	3441	6421	4612
CDL12_09286	504	336	877	779	1563	532
CDL12_09287	2	3	2	8	6	2
CDL12_09288	48	10	11	87	44	30
CDL12_09289	5129	4559	7085	9616	20701	10949
CDL12_09290	393	335	432	272	309	360
CDL12_09291	319	157	802	58	649	169
CDL12_09292	180	358	159	160	283	138
CDL12_09293	353	403	832	102	1115	235
CDL12_09294	815	646	123	1015	2110	26
CDL12_09295	311	278	290	348	357	539
CDL12_09296	72	128	90	127	99	52
CDL12_09297	1765	2085	2531	1878	6127	2124
CDL12_09298	171	74	105	247	92	208
CDL12_09299	93	61	420	26	239	86
CDL12_09300	18	29	179	4	108	4
CDL12_09301	1121	802	1122	281	911	498
CDL12_09302	127	74	132	98	186	40
CDL12_09303	247	190	358	350	678	135
CDL12_09304	36	32	47	6	56	36
CDL12_09305	445	333	431	335	1099	676
CDL12_09306	32	11	33	2	30	4
CDL12_09307	24	0	0	0	0	0
CDL12_09308	786	860	1003	598	1200	1166
CDL12_09309	317	91	204	155	448	273
CDL12_09310	1107	776	1798	1477	2264	1638
CDL12_09311	279	162	239	200	353	212
CDL12_09312	548	526	99	246	774	506
CDL12_09313	2277	2531	2840	2299	4513	3598
CDL12_09314	464	3	637	9	680	310
CDL12_09315	0	0	0	0	2	2
CDL12_09316	294	159	188	536	956	354
CDL12_09317	225	56	117	224	854	85
CDL12_09318	75	57	34	148	330	97
CDL12_09319	121	88	180	26	522	201
CDL12_09320	4099	2104	7319	5927	7035	971
CDL12_09321	256	269	360	461	82	0
CDL12_09322	0	0	0	0	0	0
CDL12_09323	0	0	0	0	0	0
CDL12_09324	405	476	32	28	517	808
CDL12_09325	0	0	0	0	0	0
CDL12_09326	480	291	483	492	869	425
CDL12_09327	79	124	104	88	402	138
CDL12_09328	762	464	2080	769	4235	1339
CDL12_09329	25	30	4	12	23	16
CDL12_09330	1883	2039	1286	1185	1438	558
CDL12_09331	5	1	0	0	4	2
CDL12_09332	1212	796	1257	1048	776	929
CDL12_09333	9	0	2	75	2	787
CDL12_09334	31	347	2	214	50	2356
CDL12_09335	4439	2713	10083	456	6588	796
CDL12_09336	493	152	953	652	1006	823
CDL12_09337	294	204	339	38	3	0
CDL12_09338	620	339	571	695	976	650
CDL12_09340	944	1579	3001	1322	3847	1288
CDL12_09341	112	70	244	128	268	176
CDL12_09342	156	27	405	175	55	181
CDL12_09343	0	0	0	0	153	0
CDL12_09344	3	4	6	0	4	12
CDL12_09345	0	0	0	0	0	8
CDL12_09346	11	25	20	36	45	13
CDL12_09347	6	2	24	0	8	27
CDL12_09348	10	2	7	6	12	0
CDL12_09349	0	0	0	0	0	0
CDL12_09350	258	112	228	488	678	74
CDL12_09351	54	48	67	190	179	19
CDL12_09352	448	89	196	397	581	68
CDL12_09353	44	40	29	161	70	7
CDL12_09354	1280	1364	501	62	393	323
CDL12_09355	496	751	1155	1180	1687	1423
CDL12_09356	10	2	1	0	15	4
CDL12_09357	1462	1385	2043	962	4066	1769
CDL12_09358	1228	1037	1887	524	2783	806
CDL12_09359	6	0	0	0	5	2
CDL12_09360	194	140	178	157	295	271
CDL12_09361	530	838	378	1418	1164	1895
CDL12_09362	989	545	379	977	1362	793
CDL12_09363	76	39	33	55	145	33
CDL12_09364	1	5	2	0	1	3
CDL12_09365	385	392	720	488	345	355
CDL12_09366	0	0	0	0	0	0
CDL12_09367	2	0	0	0	0	15
CDL12_09368	0	0	0	0	0	0
CDL12_09369	21064	16245	11106	65461	9697	23912
CDL12_09370	1637	1234	2470	2475	2660	976
CDL12_09371	201	109	148	24	48	11
CDL12_09372	314	389	211	201	331	469
CDL12_09373	59	264	128	187	217	223
CDL12_09374	241	51	924	0	723	0
CDL12_09375	21	0	1	12	14	4
CDL12_09376	394	312	84	266	705	19
CDL12_09377	22	17	39	0	14	0
CDL12_09378	0	0	0	0	0	0
CDL12_09379	1544	909	1023	955	2187	452
CDL12_09380	102	178	229	1	423	134
CDL12_09381	27	106	76	12	27	10
CDL12_09382	2170	566	361	149	654	260
CDL12_09383	27	4	2	0	35	8
CDL12_09384	15569	3275	5221	2629	20403	4210
CDL12_09385	617	328	483	133	502	428
CDL12_09386	156	91	130	39	28	52
CDL12_09387	49	11	7	0	9	0
CDL12_09388	251	11	11	2	7	12
CDL12_09389	218	84	101	0	179	86
CDL12_09390	70	21	13	6	13	21
CDL12_09391	1632	113	1711	618	462	1163
CDL12_09392	392	279	896	406	1151	134
CDL12_09393	135	0	0	0	0	0
CDL12_09394	1123	276	176	138	884	16
CDL12_09395	410	246	969	68	977	87
CDL12_09396	1311	624	1674	850	2497	815
CDL12_09397	5758	4465	10178	6653	20508	8552
CDL12_09398	8	4	10	1	2	7
CDL12_09399	96	46	76	26	115	14
CDL12_09400	2	4	24	0	0	0
CDL12_09401	6	3	7	0	2	0
CDL12_09402	91	171	471	64	124	134
CDL12_09403	80	311	284	68	262	143
CDL12_09404	90	107	305	11	64	66
CDL12_09405	1541	2192	4262	2292	3783	5325
CDL12_09406	613	426	472	376	1104	578
CDL12_09407	0	0	0	0	0	0
CDL12_09408	0	0	0	0	0	0
CDL12_09409	789	733	1245	191	1097	379
CDL12_09410	21	21	22	0	3	6
CDL12_09411	1071	843	1255	977	8087	3196
CDL12_09412	4	4	4	1	31	32
CDL12_09413	450	222	239	348	750	468
CDL12_09414	4	4	6	0	4	0
CDL12_09415	2097	1177	2601	1577	4866	3083
CDL12_09416	4157	3980	6391	8935	14892	2193
CDL12_09417	264	215	537	88	444	81
CDL12_09418	488	119	426	650	1070	509
CDL12_09419	858	1050	1085	868	1376	2183
CDL12_09420	19	1	6	22	44	1402
CDL12_09421	18	30	2	16	10	6
CDL12_09422	152	57	102	214	114	82
CDL12_09423	82	0	1	35	0	0
CDL12_09424	225	10	3	714	3	5
CDL12_09425	70	8	7	6	7	30
CDL12_09426	0	0	15	0	0	0
CDL12_09427	0	0	2	0	0	0
CDL12_09428	361	167	456	358	682	341
CDL12_09429	231	121	151	155	170	118
CDL12_09430	68	4	89	0	0	2
CDL12_09431	60	6	79	5	11	9
CDL12_09432	443	197	460	440	628	858
CDL12_09433	2	0	0	0	0	1
CDL12_09434	5	0	4	0	0	1
CDL12_09435	14	0	0	0	0	0
CDL12_09436	885	976	906	777	1937	1223
CDL12_09438	10	1	16	214	20	46
CDL12_09439	16	47	2	107	653	137
CDL12_09440	465	2209	1526	1423	2105	2967
CDL12_09441	631	2570	3974	3284	2946	4000
CDL12_09442	687	821	1138	1072	1047	797
CDL12_09443	0	0	0	0	0	0
CDL12_09444	0	0	0	0	0	0
CDL12_09445	1369	1621	1169	1002	1308	2540
CDL12_09446	4998	3927	7820	2214	9426	4389
CDL12_09447	86	5	8	59	3	4
CDL12_09448	337	926	887	1061	268	196
CDL12_09449	188	86	274	114	488	61
CDL12_09450	416	220	361	857	1112	1769
CDL12_09451	1316	1291	1133	1828	2298	1713
CDL12_09452	0	0	0	0	0	0
CDL12_09453	1907	1178	2246	1506	5428	2061
CDL12_09454	0	0	0	0	3	0
CDL12_09455	163	177	226	271	342	277
CDL12_09456	2106	1497	3492	1696	2667	724
CDL12_09457	56	92	467	4	13	32
CDL12_09458	0	0	0	0	0	4
CDL12_09459	2077	1650	3393	1327	3307	1902
CDL12_09460	93	41	68	104	234	118
CDL12_09461	46	88	85	123	97	118
CDL12_09462	78	33	62	48	301	206
CDL12_09463	540	223	376	110	146	48
CDL12_09464	0	0	0	0	0	0
CDL12_09465	0	0	0	0	1	6
CDL12_09466	0	0	0	0	0	0
CDL12_09467	16	1	3	14	38	20
CDL12_09468	13	37	11	12	21	61
CDL12_09469	329	125	26	206	596	27
CDL12_09470	4	0	0	0	8	0
CDL12_09471	372	336	512	68	121	112
CDL12_09472	945	766	1774	858	2621	565
CDL12_09473	1144	1034	1320	1410	3255	1998
CDL12_09474	0	1	0	1	8	0
CDL12_09475	0	0	0	0	0	0
CDL12_09476	1	46	198	164	124	131
CDL12_09477	47	2	0	0	0	0
CDL12_09478	0	0	0	2	0	4
CDL12_09479	303	178	742	191	994	255
CDL12_09480	0	2	2	0	2	2
CDL12_09481	0	0	0	0	0	0
CDL12_09482	12	19	24	3	62	3
CDL12_09483	0	1	0	2	1	2
CDL12_09484	15	21	60	23	81	75
CDL12_09485	0	0	0	0	0	0
CDL12_09486	7	4	437	13	317	18
CDL12_09487	198	89	207	531	343	124
CDL12_09488	153	141	226	210	234	282
CDL12_09489	0	0	0	0	0	0
CDL12_09490	438	371	516	325	604	432
CDL12_09491	0	0	0	0	0	0
CDL12_09492	0	0	0	0	0	0
CDL12_09493	320	121	477	113	438	133
CDL12_09494	0	0	0	0	0	0
CDL12_09495	429	359	303	466	536	400
CDL12_09496	166	210	94	85	153	160
CDL12_09497	1506	1052	168	2172	14615	5300
CDL12_09498	591	749	623	270	802	504
CDL12_09499	640	797	581	433	703	899
CDL12_09500	10	7	21	16	10	37
CDL12_09501	832	961	1194	1198	2782	1856
CDL12_09502	0	0	0	0	0	0
CDL12_09503	202	300	139	174	351	341
CDL12_09504	25	20	20	49	2	65
CDL12_09505	457	2169	4928	3481	9034	2963
CDL12_09506	0	424	480	632	450	946
CDL12_09507	30	59	144	101	159	67
CDL12_09508	3053	2112	3870	5996	9669	4358
CDL12_09509	305	433	2120	8	52	36
CDL12_09510	397	254	542	328	608	224
CDL12_09511	1	0	0	8	0	0
CDL12_09512	15783	21274	16758	19793	31243	17752
CDL12_09513	19	24	8	0	16	13
CDL12_09514	0	154	233	14	1707	205
CDL12_09515	2	554	580	0	1549	437
CDL12_09516	1	10	6	0	2	0
CDL12_09517	1473	775	2242	1604	3924	1415
CDL12_09518	503	328	1047	342	1134	391
CDL12_09519	291	239	245	1104	1226	677
CDL12_09520	0	2	5	6	0	4
CDL12_09521	2957	4504	2433	7576	3900	1408
CDL12_09522	156	78	156	179	612	76
CDL12_09523	47	129	138	33	165	20
CDL12_09524	505	201	541	843	750	727
CDL12_09525	24	126	5	164	34	48
CDL12_09526	4	18	14	1	84	13
CDL12_09527	119	101	34	549	103	44
CDL12_09528	81	247	90	0	131	161
CDL12_09529	2991	1807	3941	2109	9593	3545
CDL12_09530	0	0	0	0	0	0
CDL12_09531	0	0	0	0	0	0
CDL12_09532	0	5	0	0	4	0
CDL12_09533	175	23	62	15	893	9
CDL12_09534	362	351	2071	576	743	624
CDL12_09535	154	127	177	38	152	22
CDL12_09536	141	126	274	87	123	26
CDL12_09537	397	37	2	10	37	3
CDL12_09538	4	0	0	0	0	0
CDL12_09539	0	0	0	0	0	0
CDL12_09540	82	54	113	6	66	0
CDL12_09541	992	856	1207	433	746	185
CDL12_09542	299	207	385	190	502	339
CDL12_09543	1619	1664	1567	1169	3916	1194
CDL12_09544	527	591	557	459	964	831
CDL12_09545	504	366	697	1086	1273	1578
CDL12_09546	62	63	35	46	235	252
CDL12_09547	527	625	207	2424	1591	2195
CDL12_09548	2487	2240	4754	2465	9649	1377
CDL12_09549	41	10	12	2	14	8
CDL12_09550	6	6	0	2	8	8
CDL12_09551	175	187	79	381	147	5
CDL12_09552	1155	624	424	176	747	58
CDL12_09553	376	261	277	362	569	295
CDL12_09554	287	89	154	326	1349	1335
CDL12_09555	65	8	17	12	225	6
CDL12_09556	62	53	23	2	4	2
CDL12_09557	47	7	43	0	0	8
CDL12_09558	57	8	2	0	84	19
CDL12_09559	5494	3078	6920	6217	14977	4425
CDL12_09560	1896	1956	2108	125	3353	332
CDL12_09561	0	0	0	0	0	0
CDL12_09562	0	0	5	0	0	0
CDL12_09563	0	0	22	0	0	0
CDL12_09564	0	0	0	0	0	0
CDL12_09565	127	206	104	36	273	226
CDL12_09566	2	6	43	0	20	4
CDL12_09567	34	38	9	36	90	15
CDL12_09568	938	870	963	1695	1701	2399
CDL12_09569	92	168	89	0	4	0
CDL12_09570	756	819	1021	897	2516	913
CDL12_09571	800	798	1101	1001	1506	1229
CDL12_09572	3	1	2	8	9	5
CDL12_09573	33	32	128	28	145	110
CDL12_09574	8	13	30	14	29	4
CDL12_09575	0	0	0	0	0	0
CDL12_09576	32	6	8	44	10	23
CDL12_09577	9	1	6	2	10	2
CDL12_09578	2123	2588	2999	3522	8875	1785
CDL12_09579	643	53	150	54	550	6
CDL12_09580	590	524	1445	570	1556	900
CDL12_09581	572	618	496	624	1255	325
CDL12_09582	962	867	837	917	1814	1282
CDL12_09583	0	0	0	0	0	0
CDL12_09585	47	14	43	19	130	36
CDL12_09586	127	107	169	2	89	2
CDL12_09587	570	889	659	570	1322	685
CDL12_09588	2048	886	3505	709	7116	5150
CDL12_09589	2032	1670	3636	875	3564	1918
CDL12_09590	378	393	488	47	333	137
CDL12_09591	975	1037	1833	1332	2405	2049
CDL12_09592	286	47	28	9	0	0
CDL12_09593	1459	714	6187	1302	2447	319
CDL12_09594	39	136	73	23	199	89
CDL12_09595	1002	606	1380	942	1895	1257
CDL12_09596	96	44	27	11	8	137
CDL12_09597	0	1	3	6	6	5
CDL12_09598	3	0	0	2	0	6
CDL12_09599	0	0	0	0	0	0
CDL12_09601	1391	1796	2119	1626	2010	1874
CDL12_09602	1	601	623	124	745	536
CDL12_09603	71	67	102	156	52	171
CDL12_09604	134	303	560	2	57	0
CDL12_09605	2293	2882	3965	924	2802	1687
CDL12_09606	0	0	0	0	0	0
CDL12_09607	5116	4726	7575	3948	11584	2409
CDL12_09608	1353	1397	2532	1319	4905	1650
CDL12_09609	6	7	0	0	7	0
CDL12_09610	1036	1511	2164	948	1478	2926
CDL12_09611	0	0	0	0	0	0
CDL12_09612	255	129	189	284	8	94
CDL12_09613	27	2	48	3	5	3
CDL12_09614	622	390	903	453	464	252
CDL12_09615	0	0	0	0	0	0
CDL12_09616	0	0	0	0	0	2
CDL12_09617	0	0	0	0	0	0
CDL12_09618	7	10	7	4	0	2
CDL12_09619	129	60	82	47	104	36
CDL12_09620	1380	2363	647	243	774	1188
CDL12_09621	196	248	108	20	5	186
CDL12_09622	86	287	37	48	11	48
CDL12_09623	126	104	18	67	2	2
CDL12_09624	4	79	33	535	2	25
CDL12_09625	0	0	0	0	0	0
CDL12_09626	6	106	1	0	6	51
CDL12_09627	39	138	73	89	147	127
CDL12_09628	128	129	402	556	973	378
CDL12_09629	60	31	166	6	429	135
CDL12_09630	5	2	1	0	0	12
CDL12_09631	7437	4538	13436	10940	16873	12351
CDL12_09632	58	45	33	23	61	52
CDL12_09633	27	22	23	8	53	100
CDL12_09634	0	0	0	0	0	0
CDL12_09635	452	522	516	487	394	274
CDL12_09636	0	0	0	0	0	0
CDL12_09637	75	21	57	50	26	48
CDL12_09638	521	614	538	225	365	293
CDL12_09639	198	243	277	230	147	334
CDL12_09640	0	0	2	0	0	0
CDL12_09641	639	524	514	386	482	533
CDL12_09642	205	251	225	162	190	220
CDL12_09643	30	72	83	185	187	118
CDL12_09644	24	0	0	1	0	3
CDL12_09645	29	58	0	2	2	0
CDL12_09646	564	361	712	877	1376	509
CDL12_09647	0	0	45	0	0	40
CDL12_09648	806	510	1103	614	1097	182
CDL12_09649	2260	1210	4153	960	2958	612
CDL12_09650	4	3	6	2	7	1
CDL12_09651	99	32	127	39	112	22
CDL12_09652	6057	2437	11302	7608	13633	4815
CDL12_09653	7	0	13	0	12	7
CDL12_09654	105	14	177	8	93	41
CDL12_09655	523	13	4	0	7	34
CDL12_09656	1234	607	1123	985	3611	737
CDL12_09657	916	210	1108	538	3155	57
CDL12_09658	715	201	895	1098	1272	1135
CDL12_09659	501	458	353	343	605	270
CDL12_09660	1	8	6	2	1	3
CDL12_09661	55	142	108	65	110	52
CDL12_09662	261	209	276	525	1144	439
CDL12_09663	0	2	0	0	0	0
CDL12_09664	15	67	26	87	98	47
CDL12_09665	242	76	326	356	801	500
CDL12_09666	2070	2429	5072	2789	12174	4737
CDL12_09667	1966	1363	1261	1242	11692	2377
CDL12_09668	676	122	2404	165	925	177
CDL12_09669	785	730	1787	835	1162	488
CDL12_09670	153	105	76	362	501	445
CDL12_09671	3598	2112	8983	3765	6690	6189
CDL12_09672	1668	1927	3229	276	3743	1677
CDL12_09673	658	163	411	38	456	10
CDL12_09674	790	615	895	404	1216	2004
CDL12_09675	66	10	54	8	13	5
CDL12_09676	20	0	0	44	0	54
CDL12_09677	77	2	0	177	0	273
CDL12_09678	0	6	0	0	0	0
CDL12_09679	9	5	0	13	0	6
CDL12_09680	30	68	16	4	6	83
CDL12_09681	24	46	252	64	30	90
CDL12_09682	0	0	12	1	0	2
CDL12_09683	2	0	0	6	6	7
CDL12_09684	3048	2936	4740	6310	7197	5311
CDL12_09685	0	0	0	0	0	0
CDL12_09686	60	224	229	0	0	2
CDL12_09687	46	43	29	60	175	127
CDL12_09688	948	890	696	1384	2750	2232
CDL12_09689	805	586	468	244	757	227
CDL12_09690	6	17	4	4	8	10
CDL12_09691	3	0	0	0	0	0
CDL12_09692	1	0	0	0	0	0
CDL12_09693	16	12	16	0	49	7
CDL12_09694	206	52	126	22	48	10
CDL12_09695	0	1	2	0	0	0
CDL12_09696	40	35	18	4	20	40
CDL12_09697	18	10	17	0	20	4
CDL12_09698	0	0	0	0	0	0
CDL12_09699	173	45	82	46	288	63
CDL12_09700	442	226	567	300	1164	579
CDL12_09701	277	41	147	264	179	226
CDL12_09702	39	68	128	2	62	94
CDL12_09703	20	6	16	0	0	2
CDL12_09704	3075	3464	4995	3107	7086	5614
CDL12_09705	1518	1075	6754	8	8254	18
CDL12_09706	1611	899	5880	2	6768	26
CDL12_09707	89	133	66	61	216	98
CDL12_09708	106	141	42	199	109	56
CDL12_09709	441	361	965	1780	1785	11907
CDL12_09710	0	0	0	0	0	0
CDL12_09711	0	0	0	0	0	0
CDL12_09712	0	0	0	0	0	0
CDL12_09713	0	0	0	0	0	0
CDL12_09714	0	0	0	0	0	0
CDL12_09715	39	18	72	14	56	34
CDL12_09716	1099	1986	1986	2164	1650	314
CDL12_09717	0	0	0	0	0	0
CDL12_09718	36	16	57	26	61	26
CDL12_09719	991	825	3375	660	5154	2095
CDL12_09720	0	0	0	0	0	0
CDL12_09721	120	35	57	18	40	4
CDL12_09722	31	23	30	28	42	34
CDL12_09723	14011	5064	26256	855	41240	487
CDL12_09724	71	31	49	32	45	49
CDL12_09725	301	98	67	298	209	117
CDL12_09726	139	105	245	161	143	94
CDL12_09727	16	12	10	10	30	28
CDL12_09728	766	590	596	566	2086	1094
CDL12_09729	571	724	934	745	1481	964
CDL12_09730	405	85	381	17	3120	616
CDL12_09731	71	38	132	2	3	0
CDL12_09732	647	910	593	840	1405	728
CDL12_09733	323	232	315	340	540	508
CDL12_09734	1365	846	1923	1241	2422	857
CDL12_09735	1852	1295	2471	991	4276	1254
CDL12_09736	332	209	608	343	785	431
CDL12_09737	0	0	3	0	0	0
CDL12_09738	663	435	1348	532	1115	779
CDL12_09739	195	274	322	269	369	657
CDL12_09740	789	1530	507	1671	1046	1289
CDL12_09741	817	1130	1055	1027	2114	1273
CDL12_09742	212	85	131	48	392	575
CDL12_09743	106	67	211	174	259	147
CDL12_09744	627	755	393	941	1006	4113
CDL12_09745	887	17	17	1013	22	69
CDL12_09746	0	0	1	2	0	36
CDL12_09747	0	0	0	0	0	0
CDL12_09749	986	961	1969	210	1633	360
CDL12_09750	29	301	13	503	414	42
CDL12_09751	798	885	1412	777	2283	736
CDL12_09752	1084	1099	1814	985	3072	1151
CDL12_09753	0	2	0	8	0	7
CDL12_09754	0	0	0	4	0	4
CDL12_09755	34	0	2	2	16	32
CDL12_09756	17	3	8	26	8	48
CDL12_09757	24	51	149	434	256	489
CDL12_09758	3	5	2	45	1	0
CDL12_09759	5	4	9	30	10	0
CDL12_09760	0	0	12	22	0	0
CDL12_09761	55	76	215	55	219	26
CDL12_09762	108	188	2250	2	1148	0
CDL12_09763	7	38	36	1389	150	30
CDL12_09764	47	164	217	306	267	353
CDL12_09765	2	7	13	0	16	29
CDL12_09766	0	0	0	0	0	3
CDL12_09767	0	0	0	0	0	0
CDL12_09768	152	485	634	137	720	2933
CDL12_09769	0	0	0	0	0	0
CDL12_09770	147	47	70	515	40	27
CDL12_09771	0	0	0	0	0	0
CDL12_09772	208	10	38	166	45	122
CDL12_09773	2	5	3	7	3	16
CDL12_09774	302	194	332	544	916	795
CDL12_09775	1	4	0	4	2	13
CDL12_09776	3959	3390	3562	1853	4305	5697
CDL12_09777	43	14	45	8	37	20
CDL12_09778	625	431	607	644	936	832
CDL12_09779	979	514	843	1020	1433	956
CDL12_09780	0	306	329	0	32	6
CDL12_09781	978	408	321	190	161	6
CDL12_09782	5	4	6	0	0	0
CDL12_09783	54	0	22	119	43	0
CDL12_09784	62	0	2	29	0	0
CDL12_09785	0	0	0	0	0	0
CDL12_09786	0	0	0	0	4	0
CDL12_09787	0	0	0	0	0	0
CDL12_09788	50	138	161	97	248	9
CDL12_09789	0	0	1	0	0	0
CDL12_09790	0	8	0	6	0	0
CDL12_09791	3	0	0	6	0	0
CDL12_09792	730	836	767	1523	1216	2028
CDL12_09793	1698	1628	3454	2279	6236	3677
CDL12_09794	158	63	370	114	131	129
CDL12_09795	0	0	0	0	0	0
CDL12_09796	64	78	489	141	231	140
CDL12_09797	0	0	0	0	0	0
CDL12_09798	453	354	351	545	689	712
CDL12_09799	57	60	213	114	85	63
CDL12_09800	14	0	2	0	4	0
CDL12_09801	0	1	0	0	0	0
CDL12_09802	0	0	0	1	0	0
CDL12_09803	0	1	0	0	1	0
CDL12_09804	1381	829	1476	4056	6196	12465
CDL12_09805	8	6	8	9	7	15
CDL12_09806	166	166	81	183	151	289
CDL12_09807	346	116	369	650	343	612
CDL12_09808	149	77	206	13	81	4
CDL12_09809	30	34	47	2	66	30
CDL12_09810	850	1501	958	1832	2312	2595
CDL12_09811	1	2	0	0	0	0
CDL12_09812	1157	585	1334	814	2300	1547
CDL12_09813	1145	709	1926	1647	4642	681
CDL12_09814	507	460	302	206	437	199
CDL12_09815	98544	92582	127455	62925	183997	20007
CDL12_09816	5	2	8	12	0	9
CDL12_09817	43	43	104	87	49	192
CDL12_09818	1389	829	424	1307	4401	3745
CDL12_09819	819	1877	44	1261	1017	30
CDL12_09820	12	0	3	5	6	1
CDL12_09821	0	0	0	0	0	0
CDL12_09822	328	47	6	537	836	25
CDL12_09823	54	126	85	10	72	26
CDL12_09824	1941	833	1506	1141	3437	1188
CDL12_09825	13	3	4	4	6	4
CDL12_09826	4	3	2	0	8	1
CDL12_09827	0	0	2	0	0	0
CDL12_09828	152	8	5	93	158	2
CDL12_09829	100	26	10	96	114	45
CDL12_09830	30	3	1	16	121	9
CDL12_09831	179	289	371	290	162	471
CDL12_09832	0	0	1	0	0	0
CDL12_09833	0	2	0	0	0	0
CDL12_09834	2125	2304	2871	4032	6559	4953
CDL12_09835	217	166	195	506	250	118
CDL12_09836	154	100	363	164	947	503
CDL12_09837	51	21	129	11	43	15
CDL12_09838	17524	9351	19267	4256	64273	4191
CDL12_09839	466	256	717	197	3146	186
CDL12_09840	803	643	567	372	2086	612
CDL12_09841	733	872	790	417	2118	1375
CDL12_09842	1127	786	1445	1928	1805	1776
CDL12_09843	22	13	619	181	86	216
CDL12_09844	504	964	6634	12148	2254	4112
CDL12_09845	172	78	1222	2	336	8
CDL12_09846	1366	958	1078	64	1585	27
CDL12_09847	46	8	52	21	106	2
CDL12_09848	0	2	0	0	0	0
CDL12_09849	0	0	0	0	0	0
CDL12_09850	0	0	0	0	0	0
CDL12_09851	89	233	129	22	88	40
CDL12_09852	0	0	0	0	0	0
CDL12_09853	461	420	320	775	777	1726
CDL12_09854	0	1	31	82	89	2
CDL12_09855	234	255	150	467	204	438
CDL12_09856	478	298	479	900	1210	1070
CDL12_09857	5161	6272	6329	4187	12889	3086
CDL12_09858	7	10	46	2	17	8
CDL12_09859	303	192	382	250	402	148
CDL12_09860	207	132	271	184	481	212
CDL12_09861	161	172	148	97	300	116
CDL12_09862	18922	20618	14198	21782	43401	4736
CDL12_09863	103	38	596	25	68	21
CDL12_09864	229	296	181	156	395	643
CDL12_09865	7073	3651	10621	7416	20481	5971
